YEAR,CLUSTER,X,Y
2022,16,-71.37964,-46.36581
2022,0,-2.2012215,-56.155727
2022,1,-7.6806073,-68.39849
2022,51,0.2181872,16.396372
2022,34,5.1577153,41.038227
2022,34,5.5919294,30.81906
2022,42,-0.97850573,14.718868
2022,51,-7.5694375,-45.544827
2022,51,-18.384428,-44.425964
2022,24,-47.709164,-16.382132
2022,45,-2.9334707,-4.177398
2022,31,-16.97518,-62.732864
2022,45,-3.3808556,-5.038575
2022,46,-13.769729,-9.161591
2015,0,19.887125,-70.60933
2015,29,-17.472797,-26.494308
2015,29,-21.685406,-25.71003
2015,23,-36.8271,-35.93909
2015,16,-58.039597,-53.635235
2015,11,55.142563,28.118734
2017,16,-60.364975,-33.864986
2017,0,10.300123,-53.51609
2017,2,-0.4579305,41.57707
2017,2,16.533903,38.105484
2017,19,3.7669735,26.504623
2017,6,-30.613752,62.412033
2017,14,-38.867527,-3.5313118
2004,21,36.36353,-15.506448
2012,0,11.400533,-52.66757
2012,2,12.064465,42.524353
2012,14,-21.355516,-5.8045897
2012,18,-36.2716,40.474445
2012,6,-28.091417,80.58909
2012,7,-75.95597,25.42165
2012,15,-64.04592,-23.706589
2012,11,75.34696,31.365736
2009,17,4.605413,-31.924858
2009,13,62.94,-59.001408
2020,2,7.1714664,48.614765
2020,5,-9.9346695,35.847935
2020,5,-6.258356,41.38273
2020,5,-9.245342,31.834879
2020,18,-35.492554,28.245134
2020,6,3.5720737,82.117714
2020,0,1.0559416,-65.96895
2020,16,-32.70041,-51.110485
2012,2,2.399936,42.098087
2012,0,17.799627,-54.897545
2012,16,-45.888992,-54.45596
2012,18,-35.368206,28.920639
2012,5,-21.467781,41.658905
2012,11,54.397526,46.86385
2013,52,47.7014,63.024563
2013,23,-36.70573,-30.251226
2013,16,-41.916245,-40.058876
2015,14,-34.38261,-15.608846
2015,6,-32.470325,61.58048
2015,19,29.172678,7.4338136
2015,19,30.334076,8.584168
2015,7,-72.990425,9.113413
2024,0,15.424859,-70.26578
2024,34,6.0314045,-31.449713
2024,53,19.145515,-31.409153
2024,16,-60.375942,-47.133938
2016,21,12.93569,-23.306479
2016,0,22.707241,-59.914272
2016,35,-5.073163,-75.72958
2016,21,-2.627581,-6.67574
2016,21,12.871571,-23.343082
2016,0,22.707241,-59.914272
2016,35,-5.0732036,-75.729614
2016,17,3.854187,-29.370039
2015,2,2.5277395,38.34934
2015,2,15.040704,44.75702
2015,33,-14.122307,43.607845
2015,34,-13.479324,42.140984
2015,33,23.788898,63.50305
2015,19,22.957363,33.349186
2015,33,21.40788,57.81443
2015,45,15.029964,56.08469
2015,3,59.604797,17.633049
2015,3,54.4388,15.844615
2015,34,51.707962,7.7567644
2015,6,-5.611645,68.90937
2015,13,49.0018,-55.771168
2015,30,-46.785954,1.1022499
2015,11,53.181496,44.283363
2015,7,-56.966774,26.809715
2015,16,-35.66203,-53.328903
2015,0,5.1642537,-61.760612
2015,3,49.54159,0.17319143
2015,19,13.261488,18.567978
2015,18,-37.61854,47.425438
2015,6,14.022461,85.2125
2015,10,-57.89797,12.128591
2015,25,-49.076546,51.78048
2015,28,68.500046,-32.116985
2015,26,78.40365,14.337274
2015,9,74.15811,-0.7128515
2015,10,20.177956,70.69692
2015,10,-30.786661,-66.45911
2015,28,-52.508217,-23.92577
2015,12,-52.107475,-10.286161
2015,11,66.71815,41.725765
2015,11,66.524635,52.980835
2015,16,-53.32754,-33.568825
2015,0,10.673306,-73.38011
