YEAR,CLUSTER,X,Y
2025,59,10.099687,61.730885
2025,50,61.47979,47.43237
2025,50,73.28355,55.236233
2025,24,74.7735,10.751218
2025,12,-28.636793,18.623184
2025,14,-18.609343,71.66035
2025,41,-70.54251,44.85593
2025,15,28.948013,-51.90504
2025,42,57.145607,-46.93903
2025,53,9.676395,-82.91141
2025,45,45.848473,-81.16793
2025,44,3.479726,-56.413227
2025,58,-60.68151,-44.098225
2025,10,-60.612934,-27.728539
2025,10,-61.11304,-32.921345
2025,7,-73.282585,-54.170822
2025,65,-23.296486,-63.96945
2015,0,-61.99204,9.192927
2015,79,-18.35665,-13.230707
2015,60,63.140373,37.817154
2015,60,63.203884,38.327175
2015,60,77.71269,36.692745
2015,14,-29.587418,71.94413
2015,9,60.03627,11.588951
2015,60,63.443813,38.667976
2015,60,63.892117,38.439636
2015,35,76.45647,41.43671
2015,14,-29.586996,71.94416
2023,60,65.321236,27.91384
2023,26,-1.8995838,-7.6886296
2023,19,-23.304798,-45.578396
2023,65,-30.273455,-73.93004
2018,24,50.92823,42.525887
2018,12,-21.776083,32.04735
2018,14,-41.552784,75.75774
2018,41,-76.2243,58.957256
2018,51,83.594696,-16.790783
2018,31,33.617878,-59.591656
2018,80,9.238735,2.0992105
2018,80,9.260575,2.0531566
2018,77,67.95096,-15.588205
2018,37,-28.227982,-13.084887
2018,80,-1.8001167,75.585846
2017,37,-29.866745,-23.934998
2017,20,3.1281304,65.52485
2017,9,44.891922,17.284517
2017,3,44.642616,17.282122
2017,60,66.29512,27.675568
2017,60,68.16691,32.12156
2017,12,-21.875597,26.716259
2017,47,-13.31423,11.303089
2017,14,-36.23699,61.058327
2017,70,10.385597,-61.235878
2017,54,73.23822,-42.3933
2017,54,69.66742,-37.294655
2017,56,67.30412,-56.569103
2017,55,83.8616,-41.078674
2017,53,20.873756,-99.049286
2017,43,1.6470182,-89.32588
2017,81,52.99731,-67.99813
2017,45,48.933247,-82.24162
2017,81,54.619114,-70.364685
2017,44,1.2899147,-56.301674
2017,44,-0.3363438,-55.10565
2017,64,4.8716393,-27.126915
2017,58,-49.416992,-44.950623
2017,7,-70.1655,-50.43629
2017,7,-84.13176,-47.830135
2017,7,-70.239944,-50.47543
2017,7,-84.13235,-47.830173
2017,8,-13.259852,-63.149982
2017,0,-54.643047,-10.800685
2010,20,2.3356187,61.258915
2010,9,50.472195,2.4216928
2010,21,57.96977,4.2214684
2010,60,67.24631,25.804863
2010,12,-24.991636,26.254385
2010,51,85.650955,-12.845068
2010,0,-84.8503,-5.0882664
2010,14,-22.892328,77.72724
2010,11,-47.500565,-36.677845
